#correlator  value  value_err
4(24)  1.19663e+00  7.17792e-02
6(23)  -4.54694e-01  1.90720e-01
6(26)  1.27327e+00  3.00254e-01
6(36)  1.78586e-01  1.89099e-01
(235)  6.74685e-01  8.11868e-02
(246)  8.63838e-01  1.31065e-01
(234)  -5.81805e-01  1.41727e-01
