# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.1067571782e-01  6.5480434060e-02  4.5469566298e-01  8.5068151051e-02
2  7.6725496999e-01  1.3068595966e-01  5.0844374082e-01  1.6068768742e-01
3  8.4401602424e-01  6.0455561737e-02  4.0971161737e-01  8.4796121994e-02
