# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.6313401966e-01  4.9809589657e-02  3.8215874762e-01  7.3333342357e-02
2  7.6661510696e-01  1.3299897046e-01  5.0919561491e-01  1.6334406782e-01
3  8.4115904387e-01  6.2857784733e-02  4.1370221452e-01  8.7591826515e-02
