#correlator  value  value_err
4(24)  8.65355e-01  1.22486e-01
6(23)  2.33126e-01  1.55098e-01
6(26)  6.50295e-01  2.96683e-01
6(36)  5.49893e-01  1.69914e-01
(235)  5.98059e-01  8.05149e-02
(246)  5.52830e-01  1.79814e-01
(234)  -1.75043e-02  7.64587e-02
