#correlator  value  value_err
4(24)  6.02664e-01  4.83021e-02
6(23)  -2.31761e-02  1.05386e-01
6(26)  1.97873e-01  8.56255e-02
6(36)  1.29269e-01  7.31347e-02
(235)  4.92802e-01  4.33060e-02
(246)  1.26524e-01  5.94469e-02
(234)  1.35246e-02  5.84513e-02
