#correlator  value  value_err
4(24)  5.69180e-01  5.28333e-02
6(23)  -4.15916e-02  1.06656e-01
6(26)  1.46694e-01  7.82445e-02
6(36)  1.75260e-01  6.45936e-02
(235)  3.96116e-01  4.93863e-02
(246)  4.24607e-02  4.99935e-02
(234)  -1.14860e-02  6.22865e-02
