# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 5.75783e+02 2.56582e-02 1.24585e-03
7.5 4.65640e+02 4.20365e-02 1.48832e-03
15 3.57471e+02 5.15804e-02 1.34347e-03
25 2.50761e+02 6.54924e-02 1.66914e-03
35 1.77458e+02 7.76635e-02 1.83758e-03
45 1.16983e+02 7.99713e-02 2.30476e-03
55 7.11664e+01 8.28736e-02 2.71939e-03
65 3.94042e+01 8.74533e-02 3.02938e-03
75 1.93981e+01 8.30198e-02 3.05007e-03
85 8.86405e+00 9.93334e-02 3.87885e-03
95 2.91166e+00 7.08328e-02 4.23974e-03
