# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 4.05933e+02 2.93467e-02 1.42217e-03
7.5 3.28355e+02 4.83635e-02 1.71437e-03
15 2.52250e+02 5.92194e-02 1.54717e-03
25 1.77275e+02 7.51709e-02 1.91619e-03
35 1.25632e+02 8.93185e-02 2.10764e-03
45 8.30558e+01 9.18914e-02 2.64753e-03
55 5.06000e+01 9.53148e-02 3.11824e-03
65 2.80046e+01 1.00325e-01 3.44127e-03
75 1.37659e+01 9.48596e-02 3.43094e-03
85 6.26423e+00 1.12063e-01 4.23265e-03
95 2.03502e+00 8.07836e-02 4.78339e-03
