# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 8.49366e+02 3.72522e-02 1.81073e-03
7.5 6.90161e+02 6.17870e-02 2.18101e-03
15 5.32719e+02 7.53621e-02 1.98608e-03
25 3.74569e+02 9.60371e-02 2.47340e-03
35 2.65412e+02 1.14194e-01 2.70118e-03
45 1.74725e+02 1.17149e-01 3.40336e-03
55 1.06253e+02 1.22115e-01 3.98569e-03
65 5.96344e+01 1.27874e-01 4.32035e-03
75 2.97916e+01 1.20684e-01 4.21360e-03
85 1.39976e+01 1.39401e-01 4.96238e-03
95 5.03905e+00 1.02671e-01 5.99964e-03
