# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 4.05933e+02 1.62576e-02 9.66486e-04
7.5 3.28355e+02 1.88402e-02 1.32787e-03
15 2.52250e+02 2.13852e-02 9.37774e-04
25 1.77275e+02 2.39072e-02 1.03877e-03
35 1.25632e+02 2.61696e-02 9.58385e-04
45 8.30558e+01 3.14539e-02 1.16825e-03
55 5.06000e+01 2.95997e-02 1.19141e-03
65 2.80046e+01 3.40085e-02 1.57922e-03
75 1.37659e+01 3.81766e-02 1.62891e-03
85 6.26423e+00 4.18634e-02 1.90938e-03
95 2.03502e+00 2.00880e-02 1.07357e-03
