# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 4.05933e+02 6.15161e-03 3.34741e-04
7.5 3.28355e+02 6.77233e-03 3.90866e-04
15 2.52250e+02 7.62841e-03 3.04511e-04
25 1.77275e+02 8.78014e-03 3.99559e-04
35 1.25632e+02 9.15143e-03 4.34765e-04
45 8.30558e+01 1.04143e-02 4.69619e-04
55 5.06000e+01 1.13479e-02 5.49246e-04
65 2.80046e+01 1.34620e-02 6.18950e-04
75 1.37659e+01 1.42746e-02 8.47464e-04
85 6.26423e+00 1.68649e-02 9.47692e-04
95 2.03502e+00 1.24497e-02 9.80848e-04
