# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 4.05933e+02 2.41781e-02 1.17346e-03
7.5 3.28355e+02 3.94377e-02 1.39810e-03
15 2.52250e+02 4.85018e-02 1.25722e-03
25 1.77275e+02 6.15067e-02 1.55208e-03
35 1.25632e+02 7.27464e-02 1.70342e-03
45 8.30558e+01 7.49952e-02 2.13980e-03
55 5.06000e+01 7.75628e-02 2.53328e-03
65 2.80046e+01 8.14059e-02 2.79727e-03
75 1.37659e+01 7.68983e-02 2.82634e-03
85 6.26423e+00 9.14672e-02 3.55811e-03
95 2.03502e+00 6.53294e-02 3.86580e-03
