# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 4.05933e+02 2.82316e-03 2.05962e-04
7.5 3.28355e+02 3.71542e-03 2.89709e-04
15 2.52250e+02 3.61946e-03 1.98136e-04
25 1.77275e+02 4.68483e-03 2.41847e-04
35 1.25632e+02 5.76637e-03 3.00194e-04
45 8.30558e+01 6.75254e-03 3.61164e-04
55 5.06000e+01 7.15125e-03 3.60161e-04
65 2.80046e+01 8.71480e-03 5.32823e-04
75 1.37659e+01 9.54560e-03 4.91120e-04
85 6.26423e+00 1.27934e-02 7.93360e-04
95 2.03502e+00 7.14289e-03 7.84579e-04
