# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.1795783067e-01  8.3052709614e-02  5.6538600002e-01  9.2035325284e-02
2  8.3638702117e-01  3.0304382414e-02  4.2044322807e-01  4.1851195911e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
