#correlator  value  value_err
4(24)  2.71044e-01  9.48361e-02
6(23)  -2.88367e-01  2.75013e-01
6(26)  -3.54732e-03  1.33800e-01
6(36)  5.10948e-01  1.75481e-01
(235)  3.35566e-01  7.10651e-02
(246)  3.01261e-01  9.44670e-02
(234)  2.03434e-02  1.75259e-01
