# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  7.7512573432e-03  1.7377245001e-03  -3.6098455705e-09  3.2371094453e-09
2  5.1968184076e-02  3.1651194133e-03  -7.2937381226e-06  1.7768988882e-06
3  0.0000000000e+00  0.0000000000e+00  4.8848534994e-07  3.2347813963e-07
