# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.2419422278e-01  8.0581718829e-02  5.5846064941e-01  9.0166092733e-02
2  8.3641089098e-01  3.0290887412e-02  4.2041035724e-01  4.1838844689e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
