# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.0205572126e-01  9.5157720922e-02  5.8275645405e-01  1.0316877421e-01
2  8.3474707301e-01  3.1009992751e-02  4.2269688406e-01  4.2653697930e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
