#pT_mid  rn  rn_err (n = 2, 3, 4)
8.50000e-01  9.94749e-01  2.15277e-03  8.50000e-01  9.99729e-01  1.54883e-02  8.50000e-01  3.58066e+00  2.03183e+01  
6.25000e-01  9.95318e-01  1.48680e-03  6.25000e-01  9.95145e-01  6.10218e-03  6.25000e-01  1.03013e+00  3.09167e-02  
3.75000e-01  9.99247e-01  7.99512e-04  3.75000e-01  1.00512e+00  3.43175e-03  3.75000e-01  1.03064e+00  1.43556e-02  
0.00000e+00  1.00000e+00  9.30554e-16  0.00000e+00  1.00000e+00  7.73055e-16  0.00000e+00  1.00000e+00  9.81580e-16  
