# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.0192249001e-01  1.3248330659e+00  6.7896877435e-01  1.9855767950e+00
2  8.2536848823e-01  7.1356595300e-02  4.3526595145e-01  9.6310170882e-02
3  2.7389336729e-01  1.4801761769e+00  5.4281390045e-01  2.7664150049e+00
