# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  5.4270277699e-03  2.6198119947e-01  -8.6745743838e-10  1.6750055451e-07
2  4.4512251655e-02  4.7853325261e-03  -3.9257103646e-06  1.6881491093e-06
3  4.6698662466e-03  6.0711513603e-03  -4.7557363172e-10  2.4731153731e-09
