# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  3.5820837502e-01  1.4218532319e+00  6.2122887245e-01  2.3528296596e+00
2  8.2450675015e-01  7.1407923273e-02  4.3642154848e-01  9.6194680087e-02
3  3.4075399174e-01  1.4293019203e+00  6.1105500007e-01  2.4395811723e+00
