# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.1357557175e-01  1.4668151136e+00  4.4766076019e-01  2.9457417757e+00
2  8.4188139603e-01  6.4842653574e-02  4.1268137838e-01  9.0330872669e-02
3  4.6402293322e-01  8.6580354090e-01  7.7242734712e-01  9.5286176800e-01
