# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  9.2470612084e-03  1.7031268459e-02  -7.3116421760e-09  5.3866428683e-08
2  3.0891270248e-02  3.5970315349e-03  -9.1063233515e-07  4.2414225119e-07
3  2.9205859566e-03  4.8572158111e-03  -7.2757868982e-11  4.8401338205e-10
