#pT  vn{4}  vn{4}_err
1.0858577490e-01  0.0000000000e+00  0.0000000000e+00  9.0232108630e-03  1.4645743982e-02  0.0000000000e+00  0.0000000000e+00  
2.0376184583e-01  4.1911766837e-02  6.2474175454e-01  3.0429209333e-03  1.3368690899e-02  0.0000000000e+00  0.0000000000e+00  
3.0234593153e-01  0.0000000000e+00  0.0000000000e+00  1.8919996154e-02  1.1731587485e-02  0.0000000000e+00  0.0000000000e+00  
4.0104147792e-01  0.0000000000e+00  0.0000000000e+00  4.1377153920e-03  8.4806927197e-03  0.0000000000e+00  0.0000000000e+00  
5.0073832273e-01  0.0000000000e+00  0.0000000000e+00  9.4376684910e-03  6.9328866452e-03  0.0000000000e+00  0.0000000000e+00  
6.0036712885e-01  0.0000000000e+00  0.0000000000e+00  1.3296206559e-02  1.2330180186e-02  0.0000000000e+00  0.0000000000e+00  
6.9968551397e-01  0.0000000000e+00  0.0000000000e+00  6.8662937267e-03  1.2088366925e-02  0.0000000000e+00  0.0000000000e+00  
7.9984456301e-01  0.0000000000e+00  0.0000000000e+00  5.7061668096e-03  1.2492411606e-02  0.0000000000e+00  0.0000000000e+00  
8.9957040548e-01  4.7897560807e-03  6.2871496985e-02  8.0089331506e-03  1.2576782337e-02  0.0000000000e+00  0.0000000000e+00  
9.9923986197e-01  1.6028087194e-02  5.0388340578e-01  2.5226206293e-02  1.4300535566e-02  0.0000000000e+00  0.0000000000e+00  
1.0986927748e+00  1.9765691945e-02  2.3765260191e-01  4.0976235099e-02  1.2214996537e-02  0.0000000000e+00  0.0000000000e+00  
1.1983124018e+00  0.0000000000e+00  0.0000000000e+00  2.6485314118e-02  1.7511567728e-02  0.0000000000e+00  0.0000000000e+00  
1.2989181280e+00  0.0000000000e+00  0.0000000000e+00  5.5159214438e-02  1.2915188577e-02  0.0000000000e+00  0.0000000000e+00  
1.3989109993e+00  0.0000000000e+00  0.0000000000e+00  4.6549864025e-02  1.8137801144e-02  0.0000000000e+00  0.0000000000e+00  
1.4982192516e+00  4.1847417224e-02  5.0412248819e-01  9.2374114558e-02  1.5913635310e-02  0.0000000000e+00  0.0000000000e+00  
1.5984158516e+00  0.0000000000e+00  0.0000000000e+00  8.0971498735e-02  1.9078276884e-02  0.0000000000e+00  0.0000000000e+00  
1.6982649565e+00  0.0000000000e+00  0.0000000000e+00  1.1909400465e-01  1.5849761149e-02  0.0000000000e+00  0.0000000000e+00  
1.7976156473e+00  0.0000000000e+00  0.0000000000e+00  1.2272144384e-01  2.1038016761e-02  0.0000000000e+00  0.0000000000e+00  
1.8976970911e+00  3.7085126078e-02  4.6377421619e-01  1.2277935173e-01  2.4031541730e-02  0.0000000000e+00  0.0000000000e+00  
1.9977532625e+00  1.5095359826e-02  3.6902261302e-01  1.4085718493e-01  2.6015931926e-02  0.0000000000e+00  0.0000000000e+00  
2.0980987549e+00  1.6327208471e-02  2.7762119257e-01  1.4636014831e-01  3.1563496202e-02  0.0000000000e+00  0.0000000000e+00  
2.1968286037e+00  0.0000000000e+00  0.0000000000e+00  2.1375923682e-01  3.3651220935e-02  0.0000000000e+00  0.0000000000e+00  
2.2972991467e+00  0.0000000000e+00  0.0000000000e+00  2.1652362986e-01  5.6101116539e-02  0.0000000000e+00  0.0000000000e+00  
2.3981425762e+00  0.0000000000e+00  0.0000000000e+00  1.8126690359e-01  4.2350830533e-02  0.0000000000e+00  0.0000000000e+00  
2.4967672825e+00  1.5368918685e-01  2.5085312593e+00  1.8383676679e-01  7.7650329528e-02  0.0000000000e+00  0.0000000000e+00  
2.5991818905e+00  3.5652039819e-02  9.3225160471e-01  1.8766461088e-01  7.4008723477e-02  0.0000000000e+00  0.0000000000e+00  
2.6967532635e+00  0.0000000000e+00  0.0000000000e+00  4.4216402570e-02  8.1779133304e-02  0.0000000000e+00  0.0000000000e+00  
2.7940638065e+00  0.0000000000e+00  0.0000000000e+00  1.0697002817e-01  1.2090108263e-01  0.0000000000e+00  0.0000000000e+00  
2.8973367214e+00  7.8115365896e-02  1.9596651563e+00  2.6470896702e-01  1.1230044735e-01  0.0000000000e+00  0.0000000000e+00  
2.9945919514e+00  0.0000000000e+00  0.0000000000e+00  2.1686411728e-01  1.1470823147e-01  0.0000000000e+00  0.0000000000e+00  
3.1015567780e+00  0.0000000000e+00  0.0000000000e+00  3.5461762444e-01  1.5280914021e-01  0.0000000000e+00  0.0000000000e+00  
3.1973252296e+00  0.0000000000e+00  0.0000000000e+00  9.6186313206e-02  2.6922682098e-01  0.0000000000e+00  0.0000000000e+00  
3.3020370007e+00  0.0000000000e+00  0.0000000000e+00  4.8256759282e-01  1.6875689078e-01  0.0000000000e+00  0.0000000000e+00  
3.4051339626e+00  0.0000000000e+00  0.0000000000e+00  2.3262945559e-01  3.0530490566e-01  0.0000000000e+00  0.0000000000e+00  
3.5038056374e+00  0.0000000000e+00  0.0000000000e+00  5.9956831830e-01  2.9148404379e-01  0.0000000000e+00  0.0000000000e+00  
3.5895321369e+00  0.0000000000e+00  0.0000000000e+00  6.6912833263e-01  4.6085576909e-01  0.0000000000e+00  0.0000000000e+00  
3.7021262646e+00  0.0000000000e+00  0.0000000000e+00  6.0451531399e-01  3.7477739048e-01  0.0000000000e+00  0.0000000000e+00  
3.8074891567e+00  0.0000000000e+00  0.0000000000e+00  7.5496311064e-01  6.4739681644e-01  0.0000000000e+00  0.0000000000e+00  
3.8915021420e+00  0.0000000000e+00  0.0000000000e+00  1.1125123026e+00  3.8275193600e-01  0.0000000000e+00  0.0000000000e+00  
3.9927172661e+00  0.0000000000e+00  0.0000000000e+00  1.3071832015e+00  3.9375557196e-01  0.0000000000e+00  0.0000000000e+00  
