#correlator  value  value_err
4(24)  9.04075e-01  7.97727e-02
6(23)  -2.64737e-01  1.08139e-01
6(26)  7.28731e-02  1.60254e-01
6(36)  -6.90174e-02  1.08653e-01
(235)  1.22149e-01  8.70350e-02
(246)  1.75130e-01  7.60544e-02
(234)  -2.36658e-01  7.39767e-02
