# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.8102398651e-03  4.7140350678e-01  8.0192400752e-03  7.8588552737e-01
2  7.0960713674e-01  7.5591156851e-02  5.7457767040e-01  8.2979349288e-02
3  5.9615746478e-01  1.8145282626e-01  6.8941492977e-01  1.7302483205e-01
