# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.5751638646e-01  1.4403397174e-01  5.2013225107e-01  1.7969538796e-01
2  7.3610470917e-01  6.5617966195e-02  5.4506953357e-01  7.4895147275e-02
3  6.0536511089e-01  1.7364819288e-01  6.8071403352e-01  1.6699024438e-01
