# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.2237884903e-03  4.8640736699e-04  -1.0801054605e-10  6.5186814173e-11
2  2.0853172415e-02  2.5181509990e-03  -1.8909869687e-07  9.1339401595e-08
3  7.3449402680e-03  2.5418520981e-03  -2.9104026230e-09  4.0287941051e-09
