#correlator  value  value_err
4(24)  2.57771e-01  9.55890e-02
6(23)  -5.24186e-02  2.73334e-01
6(26)  1.40173e-02  1.91410e-01
6(36)  1.88471e-01  9.45454e-02
(235)  3.31682e-01  6.02144e-02
(246)  7.43256e-02  9.48317e-02
(234)  7.96082e-02  1.49621e-01
