#correlator  value  value_err
4(24)  4.26669e-01  1.25421e-01
6(23)  6.81738e-01  6.29692e-01
6(26)  8.46690e-02  2.20753e-01
6(36)  1.45078e-01  3.20491e-01
(235)  4.19202e-01  1.82617e-01
(246)  1.74194e-01  1.52716e-01
(234)  1.18102e+00  7.47281e-01
