# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  7.4599691963e-08  4.5735378395e-08
2  0.0000000000e+00  0.0000000000e+00  3.8756117976e-08  2.6587671316e-08
3  0.0000000000e+00  0.0000000000e+00  9.6003236490e-10  6.9942398160e-10
