#correlator  value  value_err
4(24)  4.01616e-01  9.22789e-02
6(23)  -1.57943e-01  1.30070e-01
6(26)  -2.11885e-01  1.16522e-01
6(36)  -2.19675e-01  9.12591e-02
(235)  -3.25462e-01  5.94333e-02
(246)  1.19933e-01  7.38347e-02
(234)  1.14754e-01  1.04033e-01
