# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.5471870362e-03  5.4362432955e-01  7.3991739360e-03  7.2511904573e-01
2  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
3  1.4723582642e-02  7.6141635035e-01  3.4791080806e-02  1.6870260348e+00
