#correlator  value  value_err
4(24)  -4.37342e-01  1.13699e-01
6(23)  4.83919e-01  2.67416e-01
6(26)  -6.11910e-01  3.05903e-01
6(36)  -1.05255e-01  1.09350e-01
(235)  -4.11738e-01  7.01741e-02
(246)  1.83903e-02  7.17240e-02
(234)  -1.06735e-01  9.69868e-02
