# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 3.91641e+02 2.56786e-02 1.23235e-03
7.5 3.16432e+02 3.89053e-02 1.67629e-03
15 2.42854e+02 5.24678e-02 1.59905e-03
25 1.71005e+02 6.89625e-02 1.81233e-03
35 1.14878e+02 8.13572e-02 2.35650e-03
45 7.38505e+01 9.01141e-02 2.69494e-03
55 4.38751e+01 8.76347e-02 3.01863e-03
65 2.38793e+01 9.48296e-02 3.40483e-03
75 1.19868e+01 1.01275e-01 4.24525e-03
85 5.24608e+00 1.11636e-01 4.07708e-03
95 1.94476e+00 7.88755e-02 4.76326e-03
