# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 3.91641e+02 4.55073e-03 2.88964e-04
7.5 3.16432e+02 5.65471e-03 4.13128e-04
15 2.42854e+02 6.28682e-03 3.19178e-04
25 1.71005e+02 7.20469e-03 3.70306e-04
35 1.14878e+02 9.24420e-03 4.13314e-04
45 7.38505e+01 1.15140e-02 5.87528e-04
55 4.38751e+01 1.21345e-02 5.44757e-04
65 2.38793e+01 1.42365e-02 8.82078e-04
75 1.19868e+01 1.59472e-02 1.08284e-03
85 5.24608e+00 1.92306e-02 1.15309e-03
95 1.94476e+00 1.14264e-02 1.11251e-03
