# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 5.54872e+02 7.64468e-03 4.40210e-04
7.5 4.48338e+02 9.32563e-03 4.72712e-04
15 3.43792e+02 1.08363e-02 4.05716e-04
25 2.41811e+02 1.21615e-02 4.68075e-04
35 1.62219e+02 1.43685e-02 7.17982e-04
45 1.04133e+02 1.82624e-02 9.13583e-04
55 6.18258e+01 1.90305e-02 9.56641e-04
65 3.36695e+01 2.26214e-02 1.25584e-03
75 1.69542e+01 2.50865e-02 1.28737e-03
85 7.44306e+00 3.13094e-02 1.82538e-03
95 2.77619e+00 2.28124e-02 1.82444e-03
