# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 3.91641e+02 1.47480e-02 8.16579e-04
7.5 3.16432e+02 1.64347e-02 9.62123e-04
15 2.42854e+02 2.03843e-02 6.78230e-04
25 1.71005e+02 2.39896e-02 1.00799e-03
35 1.14878e+02 2.70693e-02 1.01016e-03
45 7.38505e+01 3.25445e-02 1.42956e-03
55 4.38751e+01 3.52175e-02 1.54704e-03
65 2.38793e+01 3.69632e-02 1.64305e-03
75 1.19868e+01 4.13969e-02 2.16555e-03
85 5.24608e+00 4.41596e-02 2.38658e-03
95 1.94476e+00 2.32714e-02 1.85211e-03
