# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 5.54872e+02 1.55125e-02 8.83198e-04
7.5 4.48338e+02 1.72476e-02 1.00760e-03
15 3.43792e+02 2.15800e-02 7.23464e-04
25 2.41811e+02 2.54421e-02 1.07034e-03
35 1.62219e+02 2.88101e-02 1.08443e-03
45 1.04133e+02 3.49516e-02 1.59553e-03
55 6.18258e+01 3.78817e-02 1.68242e-03
65 3.36695e+01 4.02046e-02 1.80510e-03
75 1.69542e+01 4.48176e-02 2.37238e-03
85 7.44306e+00 4.80226e-02 2.65303e-03
95 2.77619e+00 2.55380e-02 2.06519e-03
