# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 3.91641e+02 6.40308e-03 3.80972e-04
7.5 3.16432e+02 7.78255e-03 3.87788e-04
15 2.42854e+02 9.07708e-03 3.38996e-04
25 1.71005e+02 1.01816e-02 3.95620e-04
35 1.14878e+02 1.20154e-02 5.96734e-04
45 7.38505e+01 1.50664e-02 7.39193e-04
55 4.38751e+01 1.55504e-02 7.75691e-04
65 2.38793e+01 1.86040e-02 1.02843e-03
75 1.19868e+01 2.06489e-02 1.04632e-03
85 5.24608e+00 2.55947e-02 1.48865e-03
95 1.94476e+00 1.85356e-02 1.45210e-03
