# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 8.23007e+02 2.57077e-02 1.44189e-03
7.5 6.69727e+02 2.82120e-02 1.60640e-03
15 5.15879e+02 3.56811e-02 1.19581e-03
25 3.64363e+02 4.24847e-02 1.76408e-03
35 2.45516e+02 4.80376e-02 1.73853e-03
45 1.58535e+02 5.77489e-02 2.38355e-03
55 9.48813e+01 6.16883e-02 2.60696e-03
65 5.18792e+01 6.43603e-02 2.66605e-03
75 2.67768e+01 6.99709e-02 3.35477e-03
85 1.18346e+01 7.15320e-02 3.53846e-03
95 4.64612e+00 3.96082e-02 3.00902e-03
