# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 8.23007e+02 7.21039e-03 4.17325e-04
7.5 6.69727e+02 8.48022e-03 5.73983e-04
15 5.15879e+02 9.63382e-03 4.71144e-04
25 3.64363e+02 1.10033e-02 5.53129e-04
35 2.45516e+02 1.38530e-02 5.88521e-04
45 1.58535e+02 1.71461e-02 8.52891e-04
55 9.48813e+01 1.80102e-02 7.74051e-04
65 5.18792e+01 2.07727e-02 1.17804e-03
75 2.67768e+01 2.26825e-02 1.40247e-03
85 1.18346e+01 2.64931e-02 1.49660e-03
95 4.64612e+00 1.61634e-02 1.46247e-03
