# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 3.91641e+02 2.71414e-02 1.30242e-03
7.5 3.16432e+02 4.11336e-02 1.77329e-03
15 2.42854e+02 5.54733e-02 1.69157e-03
25 1.71005e+02 7.28888e-02 1.91583e-03
35 1.14878e+02 8.59668e-02 2.48651e-03
45 7.38505e+01 9.52062e-02 2.83475e-03
55 4.38751e+01 9.24950e-02 3.17518e-03
65 2.38793e+01 9.99880e-02 3.56993e-03
75 1.19868e+01 1.06517e-01 4.41451e-03
85 5.24608e+00 1.17046e-01 4.24168e-03
95 1.94476e+00 8.29984e-02 4.98049e-03
