# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.6797726676e-08  3.2028827966e-08
2  3.4704635211e-02  3.9676939738e-03  -1.4506075554e-06  6.6337730634e-07
3  0.0000000000e+00  0.0000000000e+00  7.5776885585e-08  6.3370271664e-08
