#correlator  value  value_err
4(24)  2.04845e-01  8.88852e-02
6(23)  3.44267e-01  1.56401e-01
6(26)  5.35623e-03  1.65176e-01
6(36)  3.03773e-01  1.15701e-01
(235)  2.61038e-01  8.34954e-02
(246)  2.76368e-01  7.35798e-02
(234)  -6.68883e-03  1.82348e-01
