# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.1186073936e-08  2.2502256161e-08
2  3.0089315645e-02  3.3288806033e-03  -8.1968925258e-07  3.6273974268e-07
3  0.0000000000e+00  0.0000000000e+00  3.2768229718e-08  2.7654433927e-08
