# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.2716651446e-01  2.7743382558e-01  6.5872054890e-01  2.8969524833e-01
2  8.9535079998e-01  3.6344946354e-02  3.3170436305e-01  6.0296741703e-02
3  5.6760962791e-01  3.4938749025e-01  7.1443357632e-01  3.2010384912e-01
