# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.2364704123e-02  5.3783509334e-03  -2.3374100877e-08  4.0668702145e-08
2  2.6901548739e-02  2.1197491594e-03  -5.2373202799e-07  1.6507310220e-07
3  3.2444424717e-03  2.8279095731e-03  -1.1080524332e-10  3.8631871094e-10
