# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.3062394314e-02  5.8406629476e-03  -2.9113281432e-08  5.2070350980e-08
2  2.8878528999e-02  2.2302870086e-03  -6.9550502210e-07  2.1485523938e-07
3  3.9927886079e-03  1.9653495420e-03  -2.5415887003e-10  5.0041318774e-10
