#correlator  value  value_err
4(24)  9.50272e-01  1.17906e-01
6(23)  2.19513e-01  2.11053e-01
6(26)  3.50536e-01  2.07129e-01
6(36)  -6.35821e-02  1.41589e-01
(235)  8.83372e-02  1.26211e-01
(246)  3.46354e-01  1.04852e-01
(234)  6.56849e-02  1.06625e-01
