# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.2951477729e-02  4.7425259485e-03  -2.7748698049e-07  2.2935154257e-07
2  4.8351367144e-02  3.5132277938e-03  -5.4655646204e-06  1.5885195946e-06
3  7.1779967643e-03  3.6756802237e-03  -2.6546852262e-09  5.4376028892e-09
