#correlator  value  value_err
4(24)  9.93262e-01  1.07059e-01
6(23)  1.74396e-01  2.06808e-01
6(26)  1.60077e-01  1.61324e-01
6(36)  -1.22799e-01  1.52237e-01
(235)  2.07256e-01  1.03331e-01
(246)  2.65165e-01  1.05259e-01
(234)  6.42703e-02  1.12199e-01
