#correlator  value  value_err
4(24)  8.49808e-01  5.76715e-02
6(23)  4.06054e-02  2.29500e-01
6(26)  3.73540e-01  1.43559e-01
6(36)  1.85167e-01  1.15680e-01
(235)  6.04597e-01  6.98193e-02
(246)  5.14751e-01  6.92622e-02
(234)  -2.68080e-01  1.70476e-01
