# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.3562254767e-02  2.3802999607e-03  -3.0822466552e-07  1.2454956735e-07
2  4.9026872625e-02  5.7021740921e-03  -5.7774575569e-06  2.6878376723e-06
3  1.4974745338e-02  1.7813845255e-03  -5.0284922126e-08  2.3927427177e-08
