# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.3574057692e-01  5.9176286057e-02  4.2128573780e-01  8.2883696904e-02
2  7.7494325898e-01  6.9313178749e-02  4.9952803582e-01  8.3645390208e-02
3  7.5979960199e-01  8.1794744437e-02  5.1761185871e-01  9.7486074487e-02
