# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.2935164689e-02  2.1406902567e-02  -1.1766284841e-06  3.0590976612e-06
2  0.0000000000e+00  0.0000000000e+00  4.5664446193e-05  4.8496564245e-05
3  0.0000000000e+00  0.0000000000e+00  4.0916870176e-06  2.2125462146e-06
