# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.9777803336e-01  2.1183674602e-01  nan  nan
2  1.4759762833e-02  6.1991003899e-01  1.5173668113e-02  6.3729406075e-01
3  1.2739749885e-01  1.1701383738e+00  3.0342441086e-01  2.6951192626e+00
