#correlator  value  value_err
4(24)  1.28981e-01  1.00996e-01
6(23)  2.94911e-02  1.94243e-01
6(26)  2.45848e-01  2.10112e-01
6(36)  -4.06540e-02  1.55279e-01
(235)  4.73482e-02  8.05174e-02
(246)  1.21256e-01  1.00525e-01
(234)  -1.41113e-01  1.15899e-01
