# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.9489716698e-03  6.6370874257e-04  -7.5627962735e-11  6.8084669059e-11
2  0.0000000000e+00  0.0000000000e+00  8.0976001603e-08  2.0563087891e-07
3  0.0000000000e+00  0.0000000000e+00  1.4900568877e-09  2.0121621029e-08
