#correlator  value  value_err
4(24)  6.88171e-01  6.67128e-02
6(23)  -7.43525e-02  9.76038e-02
6(26)  -2.20150e-01  1.35368e-01
6(36)  -1.55420e-01  8.77588e-02
(235)  -1.83997e-01  6.31523e-02
(246)  -4.43589e-02  7.19225e-02
(234)  -5.44584e-02  8.95517e-02
