#correlator  value  value_err
4(24)  7.86105e-01  6.09965e-02
6(23)  -1.04988e-03  1.01181e-01
6(26)  -1.34412e-01  1.22554e-01
6(36)  -2.34193e-01  9.57352e-02
(235)  -1.49311e-01  6.23613e-02
(246)  -1.00142e-01  8.30400e-02
(234)  -4.15530e-02  9.88490e-02
