# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.9145150019e-10  3.1316029227e-10
2  5.0678992609e-02  2.2140562144e-03  -6.5964745891e-06  1.1527431628e-06
3  0.0000000000e+00  0.0000000000e+00  1.3114680730e-09  2.5670300863e-09
