# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.9334579527e-10  3.2169458639e-10
2  5.1033635677e-02  2.2283855343e-03  -6.7830658885e-06  1.1847312623e-06
3  0.0000000000e+00  0.0000000000e+00  1.3084043594e-09  2.6128995595e-09
